5000
       driver_id  start_time  end_time        lng        lat node_idgrid_id  \
7221         537           0     79200 -74.008002  40.746078            NaN   
16612        538           0     79200 -74.062816  40.733736            NaN   
4386         539           0     79200 -74.058075  40.743716            NaN   
13691        540           0     79200 -74.026820  40.775244            NaN   
11253        541           0     79200 -73.944399  40.720246            NaN   
16891        542           0     79200 -73.959971  40.704082            NaN   
9726         543           0     79200 -74.012564  40.810519            NaN   
11871        544           0     79200 -73.951915  40.701495            NaN   
12169        545           0     79200 -73.976240  40.794825            NaN   
16516        546           0     79200 -73.891379  40.735239            NaN   
10306        547           0     79200 -74.004370  40.719484            NaN   
13238        548           0     79200 -74.045431  40.725502            NaN   
10159        549           0     79200 -73.979596  40.749647            NaN   
16043        550           0     79200 -74.044521  40.731220            NaN   
44           551           0     79200 -73.862866  40.739063            NaN   
19517        552           0     79200 -73.927121  40.789573            NaN   
5848         553           0     79200 -73.868636  40.732248            NaN   
12080        554           0     79200 -73.999069  40.749651            NaN   
15458        555           0     79200 -73.977022  40.829770            NaN   
6600         556           0     79200 -73.888809  40.727379            NaN   
6630         557           0     79200 -73.965389  40.850648            NaN   
13881        558           0     79200 -74.009000  40.717598            NaN   
14322        559           0     79200 -73.870452  40.771723            NaN   
8314         560           0     79200 -74.069621  40.820927            NaN   
12392        561           0     79200 -73.906746  40.779351            NaN   
