,ID,trip_distance,origin_lng,origin_lat,dest_lng,dest_lat,trip_time
399,CMT,3.0,-74.001326,40.719283,-74.00059,40.687514,75297
400,CMT,1.2,-73.997612,40.756627,-73.986522,40.771817,75312
401,CMT,9.3,-73.863551,40.770122,-73.974302,40.755373,75179
402,CMT,3.2,-73.969207,40.760875,-74.003763,40.732193,75475
403,CMT,1.4,-73.981931,40.768445,-73.977578,40.75525,75331
404,CMT,1.2,-73.983703,40.738974,-73.998217,40.735733,75297
405,CMT,4.5,-73.94855,40.776778,-73.993368,40.760422,75316
406,CMT,6.5,-73.976256,40.762223,-74.010347,40.703949,75351
407,CMT,3.5,-73.994172,40.761485,-73.997473,40.722492,75230
408,CMT,0.9,-73.97086,40.751399,-73.96429,40.756402,75265
409,CMT,0.7,0.0,0.0,0.0,0.0,75535
410,CMT,2.2,-73.988604,40.764222,-73.977446,40.742574,80646
411,CMT,4.5,-73.959115,40.780385,-73.991734,40.729838,80370
412,CMT,5.8,0.0,0.0,0.0,0.0,80289
413,CMT,2.0,-73.9578,40.765662,-73.984801,40.760936,80724
414,CMT,1.2,-73.985429,40.738409,-74.001583,40.734888,80634
415,CMT,3.7,-74.008151,40.7147,-73.986021,40.758714,80480
416,CMT,1.3,-73.952365,40.777259,-73.966479,40.764842,80523
417,CMT,2.6,-73.992177,40.724728,-73.988024,40.754002,80499
418,CMT,0.9,-73.966206,40.794756,-73.965528,40.803727,80577
419,CMT,6.0,-73.957952,40.72191,-74.005042,40.707393,80334
420,CMT,13.3,-74.009284,40.713352,-73.833056,40.714235,80230
421,CMT,1.5,-73.984152,40.754963,-73.972529,40.743474,80690
422,CMT,3.7,-73.987946,40.740814,-73.95111,40.782835,80383
423,CMT,0.7,-73.982716,40.730959,-73.978123,40.726509,80484
424,CMT,4.8,-74.004595,40.706887,-73.966198,40.753738,80600
425,CMT,0.9,-74.000187,40.732961,-74.006128,40.741338,80704
426,CMT,2.8,-73.983586,40.765927,-73.982439,40.775349,80299
427,CMT,1.9,-74.000309,40.742744,-73.994912,40.724928,81069
428,CMT,3.8,-73.98483,40.703104,-73.95894,40.719464,80820
429,CMT,1.1,-73.952141,40.773141,-73.941933,40.787163,80926
430,CMT,1.7,-74.003262,40.735271,-73.985754,40.744897,80837
431,CMT,8.0,-73.874516,40.774027,-73.94692,40.772251,80815
432,CMT,0.7,-73.982675,40.768933,-73.972196,40.762474,72451
433,CMT,2.6,-74.004944,40.707442,-73.981554,40.722147,72647
434,CMT,4.6,0.0,0.0,0.0,0.0,72431
435,CMT,3.0,-74.00998,40.720945,-74.002382,40.760519,72593
436,CMT,1.6,-73.975711,40.754621,-73.990223,40.767578,72589
437,CMT,1.2,-73.974487,40.742243,-73.982193,40.747631,72789
438,CMT,5.1,-73.985355,40.762751,-73.945019,40.723303,72550
439,CMT,0.8,-73.983169,40.74968,-73.992702,40.751181,72528
440,CMT,0.9,-73.949399,40.780907,-73.955158,40.769234,72776
441,CMT,1.6,-73.973862,40.787166,-73.954901,40.788381,72534
442,CMT,1.2,-73.570225,40.779776,-73.570225,40.779776,72518
443,CMT,1.7,-73.958519,40.772618,-73.975121,40.787791,72623
444,CMT,3.2,-73.97339,40.764018,-74.00037,40.727311,72600
445,CMT,0.5,-73.985421,40.746943,-73.989387,40.739142,72671
446,CMT,17.5,-73.988093,40.75874,-73.782469,40.648842,72556
447,CMT,2.1,-73.994247,40.725781,-74.004653,40.746363,72548
448,CMT,0.7,-73.993084,40.72241,-74.000938,40.721452,72591
449,CMT,1.2,-73.965261,40.763493,-73.954354,40.774219,72587
450,CMT,4.0,-73.993027,40.746794,-73.951848,40.773501,72409
451,CMT,0.7,-73.982318,40.759039,-73.974805,40.753605,72592
452,CMT,3.6,-73.945647,40.772243,-73.98034,40.742472,72325
453,CMT,1.6,-74.00023,40.731235,-73.991225,40.747456,72556
454,CMT,1.9,-73.944748,40.779241,-73.967243,40.766987,72628
455,CMT,5.2,-73.99617,40.763656,-73.913489,40.74554,72465
456,CMT,2.5,-73.989763,40.734404,-73.994362,40.760763,72372
457,CMT,2.4,-73.955531,40.826445,-73.948628,40.803606,72539
458,CMT,2.5,-73.990977,40.733864,-74.016573,40.710367,75570
459,CMT,3.0,-73.984026,40.746838,-73.982975,40.784291,75798
460,CMT,2.4,-73.979001,40.752324,-73.95235,40.772873,75559
461,CMT,2.4,-74.003343,40.732532,-74.01687,40.707598,75755
462,CMT,4.1,-74.005859,40.705641,-73.988221,40.734636,75807
463,CMT,2.3,-73.965304,40.759962,-73.987683,40.735559,75556
464,CMT,1.6,0.0,0.0,0.0,0.0,75789
465,CMT,6.6,-73.972084,40.757013,-73.985518,40.702431,75781
466,CMT,1.2,-74.00981,40.721444,-74.000094,40.71421,75562
467,CMT,0.5,-73.973508,40.752378,-73.967637,40.75968,75884
468,CMT,1.0,-73.983637,40.759513,-73.993241,40.748666,75886
469,CMT,4.3,-74.004887,40.733407,-73.98351,40.781179,75506
470,CMT,3.2,-73.988635,40.748292,-73.952277,40.769748,75564
471,CMT,0.7,-73.992286,40.742919,-73.995545,40.733937,75728
472,CMT,3.1,-74.005124,40.741281,-73.965903,40.753023,75612
473,CMT,1.7,-73.987459,40.741239,-73.970964,40.751408,75571
474,CMT,0.7,-73.958088,40.784858,-73.96439,40.775702,75933
475,CMT,2.2,-73.985219,40.76345,-73.984184,40.739934,75712
476,CMT,1.5,-73.974874,40.752456,-73.958413,40.768852,75757
477,CMT,2.7,-74.012787,40.705984,-73.982535,40.724748,75599
478,CMT,5.6,-73.976184,40.75969,-73.895878,40.741852,75661
479,CMT,2.7,-73.980383,40.742735,-73.956184,40.772146,76048
480,CMT,1.8,-74.00553,40.745931,-73.993106,40.731691,76107
481,CMT,1.4,-73.987531,40.740927,-73.983418,40.726272,75865
482,CMT,5.5,-73.950862,40.723917,-73.94728,40.777375,75890
483,CMT,20.3,-73.77679,40.645568,-73.970172,40.789358,75922
484,CMT,0.4,-73.984586,40.727241,-73.986413,40.722231,76036
485,CMT,1.9,-73.973112,40.755824,-73.974628,40.733152,75935
486,CMT,1.6,-73.992138,40.748874,-73.987914,40.765488,80851
487,CMT,15.2,-73.983164,40.765641,-73.975577,40.607299,80965
488,CMT,1.9,-73.98967,40.726104,-73.973668,40.748909,81371
489,CMT,2.4,-73.978517,40.763421,-73.950589,40.78337,81231
490,CMT,1.9,-73.97464,40.759829,-73.97791,40.778872,81124
491,CMT,1.7,-73.989599,40.752837,-73.969646,40.761227,81439
492,CMT,1.4,-73.97321,40.761252,-73.980035,40.775052,85872
493,CMT,8.0,-73.980785,40.74219,-73.962312,40.681605,85272
494,CMT,6.7,-73.998471,40.760764,-73.996001,40.682283,85414
495,CMT,4.8,-73.974817,40.755498,-73.991485,40.744927,85529
496,CMT,2.7,-74.007,40.719558,-74.001401,40.74738,85783
497,CMT,1.3,-73.961906,40.71594,-73.940616,40.718511,85762
498,CMT,4.6,-73.982638,40.731188,-73.9412,40.789233,85433
499,CMT,12.6,-73.86535,40.770852,-74.007107,40.707182,72700
500,CMT,0.6,-73.96344,40.766006,-73.960827,40.761582,73212
501,CMT,1.4,-73.969505,40.7571,-73.956172,40.772747,73228
502,CMT,1.6,-73.953408,40.781596,-73.966102,40.761745,73322
503,CMT,3.7,-73.984527,40.767482,-73.991727,40.72736,73025
504,CMT,1.1,-73.954403,40.78829,-73.971822,40.792252,73226
505,CMT,4.2,-73.994062,40.73554,-73.996114,40.690986,73286
506,CMT,1.9,-73.971178,40.755393,-73.948083,40.770667,73351
507,CMT,1.9,-73.990014,40.729592,-74.011936,40.715001,73548
508,CMT,1.8,-74.005684,40.726842,-73.983472,40.727801,73383
509,CMT,0.5,-73.993226,40.752092,-73.997411,40.756405,73503
510,CMT,1.7,-73.985772,40.746311,-73.992572,40.763678,73297
511,CMT,2.4,-73.977562,40.75349,-73.977787,40.725754,73310
512,CMT,0.6,-74.000504,40.741568,-73.990821,40.738015,73520
513,CMT,1.2,-74.004578,40.742408,-73.982466,40.737899,73523
514,CMT,4.2,-74.000847,40.727365,-73.958206,40.770401,73482
515,CMT,1.8,-73.954147,40.763883,-73.959858,40.781356,73307
516,CMT,2.1,-73.992276,40.724967,-73.982471,40.748527,73461
517,CMT,1.2,-73.954715,40.765609,-73.967812,40.756933,73698
518,CMT,3.5,-73.980261,40.767311,-73.988413,40.727581,73287
519,CMT,3.5,-74.015673,40.711009,-73.994819,40.750464,73268
520,CMT,3.0,-74.005205,40.748423,-73.976553,40.762498,73422
521,CMT,8.2,-73.964623,40.764543,-73.936887,40.85508,2809
522,CMT,1.8,-73.991617,40.726554,-74.004867,40.741833,2987
523,CMT,0.8,-73.987873,40.770061,-73.980217,40.780469,3166
524,CMT,3.1,-73.99315,40.722428,-73.996513,40.690483,2617
525,CMT,0.5,-74.00496,40.746681,-74.004404,40.742425,73141
526,CMT,1.5,-73.977825,40.766732,-73.95605,40.767613,73111
527,CMT,2.1,-74.007339,40.743448,-73.982173,40.756811,73242
528,CMT,0.8,-73.996944,40.752685,-74.004209,40.742406,73452
529,CMT,5.5,-73.988844,40.693297,-73.981884,40.739149,72933
530,CMT,1.0,-74.006696,40.730602,-73.996653,40.722195,73151
531,CMT,0.9,-73.966515,40.760742,-73.956665,40.771612,73479
532,CMT,8.4,-74.000064,40.730422,-73.907325,40.742598,73157
533,CMT,2.4,-73.96034,40.710316,-73.998169,40.71476,74176
534,CMT,2.0,-73.989367,40.741862,-73.970049,40.76047,74074
535,CMT,2.2,-73.959112,40.771924,-73.975028,40.792405,74106
536,CMT,0.6,-73.968128,40.755212,-73.973133,40.746808,74313
537,CMT,5.2,-73.990202,40.752418,-73.947605,40.810303,74013
538,CMT,0.7,-73.993591,40.74175,-73.982113,40.740225,74565
539,CMT,0.9,-73.96949,40.763515,-73.961717,40.771814,74436
540,CMT,3.9,-73.968957,40.762487,-73.952955,40.75818,74243
541,CMT,2.2,-73.98253,40.77129,-73.962054,40.775465,74396
542,CMT,2.0,-73.994744,40.69018,-73.987601,40.669795,74197
543,CMT,1.5,-73.967926,40.762887,-73.983814,40.775386,74334
544,CMT,11.4,-73.984984,40.758387,-73.973067,40.650996,74411
545,CMT,3.0,-73.992134,40.768146,-74.002275,40.731388,74332
546,CMT,2.0,-74.003307,40.733166,-73.979754,40.746929,74309
547,CMT,4.3,-73.961934,40.771099,-74.008912,40.73046,74292
548,CMT,7.6,-73.955138,40.768782,-74.016588,40.706202,74201
549,CMT,2.3,-73.994939,40.724851,-73.976904,40.752256,74248
550,CMT,3.1,-73.989213,40.746404,-73.962099,40.767724,74449
551,CMT,0.8,-73.983833,40.769638,-73.975139,40.761383,74333
552,CMT,5.0,-73.971509,40.758484,-73.958895,40.814151,74447
553,CMT,0.6,-73.974294,40.749536,-73.977262,40.755334,74376
554,CMT,1.7,-74.004767,40.742004,-73.997,40.722513,74507
555,CMT,0.9,-73.99574,40.743193,-73.985371,40.74463,74573
556,CMT,1.5,-73.989236,40.747826,-73.983703,40.738974,74778
557,CMT,6.5,-73.954618,40.787666,-73.987407,40.72017,71478
558,CMT,1.6,-73.989254,40.734065,-74.005712,40.745229,71606
559,CMT,0.7,-73.980144,40.749136,-73.988193,40.747578,71707
560,CMT,0.4,-73.984765,40.742727,-73.98862,40.736641,71899
561,CMT,0.8,-73.992169,40.74263,-74.005736,40.748632,72008
562,CMT,2.7,-74.005191,40.720631,-73.978057,40.745641,71591
563,CMT,2.4,-73.967292,40.762972,-73.977357,40.786191,71597
564,CMT,4.4,-74.005306,40.722083,-73.964556,40.772929,70798
565,CMT,2.0,-73.983849,40.730202,-73.970791,40.753797,71648
566,CMT,1.5,-73.97516,40.760915,-73.958931,40.775074,71698
567,CMT,8.7,-73.874529,40.77395,-73.963252,40.694599,71536
568,CMT,6.5,-73.984927,40.756416,-73.974331,40.674842,71504
569,CMT,3.2,-73.984738,40.757952,-73.952534,40.776385,71644
570,CMT,0.9,-73.994579,40.741314,-73.991315,40.73102,71895
571,CMT,0.9,-73.965951,40.764819,-73.955395,40.768583,71812
572,CMT,17.5,-73.783365,40.648619,-73.987299,40.74549,71649
573,CMT,7.4,-73.967927,40.762132,-73.992878,40.693432,71447
574,CMT,5.1,-73.99608,40.731996,-73.976742,40.788443,72711
575,CMT,1.1,-73.980091,40.752938,-73.99365,40.762032,72881
576,CMT,3.4,-73.984535,40.732253,-73.980741,40.769758,72854
577,CMT,2.2,-74.00836,40.714125,-73.991244,40.740083,72866
578,CMT,3.2,-73.978875,40.752855,-73.991608,40.715224,72866
579,CMT,1.6,-73.970961,40.757151,-73.992379,40.749558,72774
580,CMT,3.6,-74.003451,40.753729,-74.003451,40.753729,73092
581,CMT,0.6,-73.986044,40.735886,-73.983422,40.730123,73348
582,CMT,0.5,-73.97343,40.748818,-73.982427,40.751704,73239
583,CMT,4.0,-73.968604,40.767306,-74.002854,40.720888,73043
584,CMT,5.4,-74.005627,40.714787,-73.964085,40.756895,72994
585,CMT,4.2,-74.006694,40.730255,-73.982391,40.774738,73139
586,CMT,3.7,-73.990686,40.757466,-74.033558,40.741341,72962
587,CMT,0.7,-73.985412,40.747112,-73.976072,40.748909,63201
588,CMT,1.4,-73.981903,40.762261,-73.973374,40.748333,63424
589,CMT,1.2,-73.981959,40.771248,-73.994972,40.759653,62983
590,CMT,0.5,-73.984191,40.775382,-73.983453,40.781116,63595
591,CMT,1.8,-73.997873,40.746017,-73.972813,40.736748,63800
592,CMT,2.6,-73.981241,40.765401,-73.957504,40.782859,63749
593,CMT,9.3,-74.001829,40.719472,-74.029385,40.627475,63274
594,CMT,2.7,-73.956972,40.770736,-73.987136,40.749568,63700
595,CMT,3.7,-73.979684,40.766213,-73.991816,40.722333,72692
596,CMT,4.7,-73.975587,40.752112,-73.957711,40.805517,72824
597,CMT,1.7,-73.967043,40.772324,-73.967886,40.755474,72687
598,CMT,1.0,-73.998977,40.72223,-73.999285,40.734142,73095
599,CMT,2.4,-73.980528,40.744737,-73.956701,40.744732,72820
600,CMT,1.6,-73.994584,40.761125,-73.978011,40.748131,72831
601,CMT,1.4,-73.973634,40.763604,-73.990022,40.751123,72683
602,CMT,3.1,-74.005018,40.746494,-73.970187,40.76445,72773
603,CMT,0.9,-73.987458,40.770459,-73.982897,40.781714,73034
604,CMT,2.5,-73.985416,40.735697,-73.994644,40.760682,72795
605,CMT,2.4,-73.953899,40.77867,-73.968764,40.801155,72686
606,CMT,4.1,-73.964736,40.760282,-74.007797,40.732057,72924
607,CMT,1.8,-73.980652,40.7428,-74.006063,40.740294,72952
608,CMT,3.7,-73.988227,40.737808,-73.950306,40.772271,72983
609,CMT,0.9,0.0,0.0,0.0,0.0,73390
610,CMT,1.2,-73.986525,40.743233,-73.990062,40.756312,73273
611,CMT,2.2,-74.005979,40.74519,-73.995208,40.725038,72988
612,CMT,3.2,-73.99413,40.72248,-73.947365,40.713508,73126
613,CMT,1.5,-73.993431,40.721665,-74.009984,40.734559,73197
614,CMT,1.3,0.0,0.0,0.0,0.0,73300
615,CMT,0.6,-73.990848,40.751004,-73.991402,40.745255,76729
616,CMT,1.1,-73.999298,40.754451,-73.995214,40.746315,76466
617,CMT,1.7,-73.976737,40.76398,-73.95885,40.781055,76479
618,CMT,3.0,-73.968675,40.801598,-73.988217,40.764687,76622
619,CMT,4.3,-73.959825,40.779472,-73.920687,40.830253,76535
620,CMT,5.4,-73.976288,40.761789,-74.003967,40.707876,76673
621,CMT,2.4,-74.004256,40.747462,-73.999161,40.722423,76728
622,CMT,7.7,-73.988427,40.779228,-73.903767,40.8467,76566
623,CMT,1.8,-73.97801,40.753866,-73.986691,40.734167,76587
624,CMT,2.5,-73.979335,40.727542,-74.007529,40.746746,76642
625,CMT,4.1,-73.984992,40.741046,-73.94863,40.789089,76772
626,CMT,2.6,-73.980431,40.770008,-73.950875,40.785789,79383
627,CMT,0.9,-73.970192,40.759088,-73.985189,40.764243,79259
628,CMT,1.5,-74.001406,40.730877,-73.992438,40.749479,79395
629,CMT,3.6,-73.988308,40.733154,-73.954555,40.716845,79160
630,CMT,4.1,-73.996484,40.737301,-73.961408,40.711311,78758
631,CMT,0.8,-73.98311,40.722465,-73.993066,40.722443,79348
632,CMT,4.7,-73.964242,40.773187,-73.994374,40.719812,78851
633,CMT,9.4,-73.995055,40.740037,-73.946972,40.828342,79051
634,CMT,1.7,-73.977284,40.749406,-74.002778,40.760672,79157
635,CMT,1.1,-73.958216,40.810737,-73.97048,40.758952,79323
636,CMT,0.7,-73.977681,40.753232,-73.988832,40.757555,79209
637,CMT,0.6,-73.988487,40.723416,-73.981107,40.729373,79323
638,CMT,11.0,-73.969833,40.760442,-73.915976,40.879629,77922
639,CMT,0.9,-73.988476,40.743345,-73.996299,40.732229,79089
640,CMT,2.9,-73.985747,40.756343,-73.973873,40.786375,79096
641,CMT,1.7,-74.006658,40.733096,-74.004543,40.751875,79275
642,CMT,1.5,-73.979657,40.754915,-73.994157,40.73533,79323
643,CMT,3.8,-73.974081,40.759809,-73.952966,40.805987,79081
644,CMT,1.2,-73.999204,40.734278,-73.992701,40.749143,79085
645,CMT,1.5,-73.981296,40.737469,-73.989926,40.749107,79269
646,CMT,1.7,-73.977419,40.759909,-73.962148,40.778853,79344
647,CMT,1.9,-73.9312,40.649637,-73.926577,40.669605,79264
648,CMT,1.8,-74.003433,40.739293,-74.009113,40.716127,79421
649,CMT,2.1,-73.963417,40.761858,-73.952752,40.782592,79727
650,CMT,2.3,-73.989205,40.718781,-73.957807,40.716984,79444
651,CMT,1.2,-74.009936,40.720629,-74.005941,40.733864,79702
652,CMT,6.1,-73.996121,40.740412,-73.926311,40.691848,78502
653,CMT,1.8,-73.981911,40.762304,-74.003864,40.747589,79063
654,CMT,2.6,-73.976963,40.764069,-73.946071,40.777222,79027
655,CMT,3.3,-73.982095,40.756039,-73.96935,40.788711,78958
656,CMT,0.6,-73.975388,40.789775,-73.981455,40.780971,63701
657,CMT,0.8,-73.967457,40.763573,-73.963795,40.773616,63780
658,CMT,1.3,-73.987374,40.744703,-74.002153,40.734724,63725
659,CMT,1.1,-74.000978,40.731627,-73.994378,40.745227,63435
660,CMT,2.3,-73.982955,40.735042,-73.980577,40.760392,63710
661,CMT,3.1,-73.953888,40.767483,-73.97189,40.794876,63764
662,CMT,1.3,-73.968219,40.754702,-73.960359,40.768722,63778
663,CMT,2.5,-73.978448,40.7246,-73.99714,40.747044,63567
664,CMT,1.4,-73.993613,40.741772,-73.992575,40.757344,63727
665,CMT,2.8,-73.975054,40.760205,-73.975127,40.79252,85950
666,CMT,1.2,-73.976695,40.765815,-73.963263,40.755711,86146
667,CMT,0.8,-73.974333,40.7613,-73.98698,40.76615,32
668,CMT,1.7,-73.98972,40.739095,-73.972701,40.756409,86393
669,CMT,2.7,-73.984661,40.758544,-73.954052,40.778534,85759
670,CMT,2.4,-73.983137,40.757742,-73.993255,40.731703,86193
671,CMT,0.8,-73.993568,40.747326,-74.003887,40.742911,86299
672,CMT,2.5,-73.992344,40.764018,-73.966446,40.79582,62873
673,CMT,2.3,-73.980612,40.747588,-73.979022,40.772258,62855
674,CMT,2.1,-73.996817,40.741974,-74.002647,40.722422,62960
675,CMT,4.8,-74.006875,40.706468,-73.990094,40.767201,63205
676,CMT,0.2,-73.96246,40.766581,-73.963672,40.768025,81070
677,CMT,2.0,-74.003318,40.743973,-73.990385,40.761747,80942
678,CMT,3.0,-73.986449,40.750751,-73.955078,40.779181,80766
679,CMT,0.8,-73.962887,40.772695,-73.967707,40.76309,80955
680,CMT,1.9,0.0,0.0,0.0,0.0,81064
681,CMT,3.2,-73.99102,40.717398,-73.979892,40.682028,80918
682,CMT,2.9,-73.97518,40.75605,-73.956125,40.746068,81352
683,CMT,1.6,-73.973632,40.752025,-73.97887,40.745183,81116
684,CMT,0.7,-73.987627,40.724505,-73.99582,40.723393,81280
685,CMT,2.1,-73.982821,40.742899,-73.977028,40.764821,81449
686,CMT,2.1,-73.990045,40.752461,-73.963598,40.765793,80984
687,CMT,1.7,0.0,0.0,0.0,0.0,81237
688,CMT,4.0,-73.982681,40.767547,-73.997772,40.721788,81060
689,CMT,0.8,-73.958437,40.772705,-73.967304,40.766598,81432
690,CMT,6.5,-73.975419,40.757988,-73.992808,40.698109,80995
691,CMT,10.7,-73.974235,40.783922,-73.966714,40.691936,80822
692,CMT,2.8,-73.995327,40.727373,-73.99259,40.696386,81360
693,CMT,2.4,-73.96593,40.748552,-73.96593,40.748552,81349
694,CMT,0.8,-74.005335,40.728468,-73.996187,40.722068,81303
695,CMT,8.4,-73.78205,40.644582,-73.849162,40.722543,81124
696,CMT,1.1,-73.990998,40.73984,-74.003362,40.74645,81183
697,CMT,0.9,-73.996164,40.722044,-74.005459,40.715079,74586
698,CMT,1.2,-74.007798,40.725088,-74.000374,40.742756,74263
699,CMT,1.3,-73.975357,40.749362,-73.961044,40.759288,74418
700,CMT,10.5,-73.870819,40.773855,-73.985686,40.769458,74474
701,CMT,5.6,-73.985492,40.750277,-73.892425,40.721614,74241
702,CMT,3.5,-73.981825,40.740649,-73.947546,40.77779,74385
703,CMT,1.0,-74.008372,40.714521,-73.992495,40.714154,74489
704,CMT,2.4,-73.970596,40.755275,-74.000249,40.738965,74207
705,CMT,1.9,-73.967941,40.767897,-73.947564,40.780506,74285
706,CMT,2.9,-73.973738,40.760225,-73.964265,40.793968,74443
707,CMT,1.1,-74.000409,40.728838,-74.005383,40.737083,74426
708,CMT,2.5,-73.96122,40.714469,-73.951346,40.688709,80838
709,CMT,3.2,-73.994359,40.719809,-73.972357,40.679322,81071
710,CMT,0.4,-74.01505,40.714372,-74.01675,40.708996,81097
711,CMT,1.1,-73.962654,40.770652,-73.959307,40.759445,80876
712,CMT,10.3,-73.97475,40.742078,-73.967652,40.648033,80706
713,CMT,2.0,-73.983006,40.730716,-73.97233,40.75414,80936
714,CMT,7.7,-74.013195,40.704092,-73.962485,40.794929,80443
715,CMT,4.7,-73.996647,40.737324,-73.947293,40.780067,80727
716,CMT,1.1,-73.986315,40.730368,-74.002131,40.739625,81012
717,CMT,0.8,-73.985977,40.732813,-73.994682,40.724973,80821
718,CMT,0.0,-74.034686,40.73795,-74.03463,40.737989,80954
719,CMT,18.1,-73.787873,40.644948,-73.987443,40.72866,80681
720,CMT,1.3,-74.007894,40.711807,-73.997626,40.72138,72295
721,CMT,0.5,0.0,0.0,0.0,0.0,72394
722,CMT,2.8,-74.009356,40.703761,-74.009401,40.737569,72228
723,CMT,1.8,-73.97844,40.753467,-73.99682,40.733253,72142
724,CMT,4.5,-74.004209,40.74224,-73.951596,40.769887,72184
725,CMT,6.0,-73.964488,40.775658,-73.990718,40.719415,72561
726,CMT,1.1,-73.987203,40.754937,-73.97594,40.744467,72424
727,CMT,3.1,-73.990298,40.759232,-73.9833,40.726742,72542
728,CMT,0.7,-73.985225,40.744442,-73.979031,40.752763,72880
729,CMT,8.1,-74.003222,40.732793,-73.955962,40.745866,72571
730,CMT,1.2,-73.983366,40.676879,-73.997672,40.678776,72501
731,CMT,1.4,-73.984143,40.746808,-73.967682,40.758013,72652
732,CMT,2.6,0.0,0.0,0.0,0.0,72523
733,CMT,3.6,-73.968443,40.758602,-73.958002,40.800817,72393
734,CMT,0.5,-73.977783,40.762121,-73.984656,40.767604,74664
735,CMT,2.4,-73.961733,40.760776,-73.946845,40.788409,74385
736,CMT,2.6,-73.992135,40.719662,-73.948558,40.714144,74502
737,CMT,1.2,-73.948852,40.787611,-73.948852,40.787611,74484
738,CMT,1.2,-74.001254,40.726552,-73.987034,40.729643,74603
739,CMT,3.3,-73.968967,40.757482,-74.003777,40.729384,74577
740,CMT,4.7,-73.999162,40.754315,-73.952883,40.746402,74610
741,CMT,7.1,-74.015159,40.71421,-73.954932,40.670881,74728
742,CMT,4.1,-73.987864,40.732379,-73.962201,40.720701,74731
743,CMT,0.9,-73.975957,40.763688,-73.961452,40.760262,74623
744,CMT,0.9,0.0,0.0,0.0,0.0,74792
745,CMT,2.0,-73.979882,40.783916,-73.951503,40.779617,79325
746,CMT,1.3,-73.981178,40.778954,-73.989381,40.762934,79134
747,CMT,1.6,-73.986377,40.76189,-73.978295,40.783245,79215
748,CMT,2.5,-73.963703,40.795522,-73.939325,40.825915,79227
749,CMT,1.4,-73.980292,40.7658,-73.962546,40.763884,79148
750,CMT,0.9,-73.997757,40.740857,-73.983797,40.739004,79489
751,CMT,2.9,-73.984228,40.773887,-73.954822,40.805222,78488
752,CMT,0.9,-74.004793,40.712559,-74.014039,40.702141,78616
753,CMT,3.0,0.0,0.0,-73.977387,40.786139,78727
754,CMT,1.3,-74.006126,40.739771,-73.992553,40.7526,78514
755,CMT,1.4,-73.988247,40.759335,-73.988319,40.774899,78440
756,CMT,6.1,-73.863201,40.769216,-73.940434,40.749577,75415
757,CMT,4.1,-73.994701,40.75047,-73.9463,40.775727,75444
758,CMT,1.0,-73.964131,40.773869,-73.94956,40.773635,75326
759,CMT,2.0,-73.994234,40.751078,-73.989812,40.734305,75439
760,CMT,5.9,-74.007622,40.70464,-73.972436,40.762568,75242
761,CMT,2.1,-73.971409,40.761205,-73.953629,40.785369,75261
762,CMT,1.2,-73.984954,40.757144,-73.996757,40.742748,75382
763,CMT,0.5,-74.000024,40.733178,-73.994976,40.738278,75407
764,CMT,1.2,-73.992379,40.738021,-74.00477,40.748028,75496
765,CMT,4.9,-73.973884,40.75315,-73.943958,40.722363,75316
